601208, 06.77, 07.19, 东材科技, (* 振荡)
601218, 04.14, 04.40, 吉鑫科技, (* 振荡)
601258, 02.77, 02.95, 庞大集团, (* 振荡)
601311, 14.20, 15.08, XD骆驼股, (* 振荡)
601313, 08.53, 09.05, 江南嘉捷, (* 振荡)
601339, 05.73, 06.09, 百隆东方, (* 振荡)
601369, 06.85, 07.27, 陕鼓动力, (* 振荡)
601515, 10.37, 11.01, 东风股份, (* 振荡)
601555, 11.20, 11.90, 东吴证券, (* 振荡)
601566, 14.65, 15.55, 九牧王, (* 振荡)
601599, 05.86, 06.22, 鹿港文化, (* 振荡)
601608, 05.02, 05.34, 中信重工, (* 振荡)
601616, 04.26, 04.52, 广电电气, (* 振荡)
601700, 06.30, 06.68, 风范股份, (* 振荡)
601727, 07.44, 07.90, 上海电气, (* 振荡)
601766, 09.52, 10.10, 中国中车, (* 振荡)
601777, 07.83, 08.31, 力帆股份, (* 振荡)
601788, 14.33, 15.21, 光大证券, (* 振荡)
601798, 09.82, 10.42, 蓝科高新, (* 振荡)
601808, 10.52, 11.18, 中海油服, (* 振荡)
601857, 07.73, 08.21, 中国石油, (* 振荡)
601866, 03.95, 04.19, 中远海发, (* 振荡)
601872, 04.91, 05.21, 招商轮船, (* 振荡)
601898, 05.95, 06.31, 中煤能源, (* 振荡)
601908, 04.58, 04.86, 京运通, (* 振荡)
601919, 07.10, 07.54, 中远海控, (* 振荡)
601928, 08.97, 09.53, 凤凰传媒, (* 振荡)
601929, 03.28, 03.48, 吉视传媒, (* 振荡)
601958, 08.70, 09.24, 金钼股份, (* 振荡)
601989, 06.02, 06.40, 中国重工, (* 振荡)
601991, 04.31, 04.57, 大唐发电, (* 振荡)
601999, 08.80, 09.34, 出版传媒, (* 振荡)
603000, 13.74, 14.60, 人民网, (* 振荡)
603001, 17.42, 18.50, 奥康国际, (* 振荡)
603002, 05.05, 05.37, 宏昌电子, (* 振荡)
603003, 14.58, 15.48, 龙宇燃油, (* 振荡)
603005, 25.99, 27.59, 晶方科技, (* 振荡)
603123, 08.02, 08.52, 翠微股份, (* 振荡)
603308, 13.16, 13.98, 应流股份, (* 振荡)
603333, 06.69, 07.11, 明星电缆, (* 振荡)
603366, 07.29, 07.75, 日出东方, (* 振荡)
603699, 15.37, 16.33, 纽威股份, (* 振荡)
000004, 21.35, 22.67, 国农科技, (* 振荡)
000005, 04.62, 04.90, 世纪星源, (* 振荡)
000009, 08.14, 08.64, 中国宝安, (* 振荡)
000010, 04.61, 04.89, 美丽生态, (* 振荡)
000016, 05.15, 05.47, 深康佳Ａ, (* 振荡)
000017, 07.93, 08.43, 深中华A, (* 振荡)
000026, 10.82, 11.48, 飞亚达Ａ, (* 振荡)
000031, 07.76, 08.24, 中粮地产, (* 振荡)
000033, 01.65, 01.75, 新都退, (* 振荡)
000035, 06.38, 06.78, 中国天楹, (* 振荡)
000045, 10.47, 11.11, 深纺织Ａ, (* 振荡)
000046, 07.80, 08.28, 泛海控股, (* 振荡)
000058, 07.23, 07.67, 深 赛 格, (* 振荡)
000061, 08.79, 09.33, 农 产 品, (* 振荡)
000062, 24.82, 26.36, 深圳华强, (* 振荡)
000066, 08.24, 08.76, 中国长城, (* 振荡)
000068, 06.48, 06.88, 华控赛格, (* 振荡)
000099, 10.92, 11.60, 中信海直, (* 振荡)
000153, 09.43, 10.01, 丰原药业, (* 振荡)
000156, 14.11, 14.99, 华数传媒, (* 振荡)
000157, 04.52, 04.80, 中联重科, (* 振荡)
000158, 10.13, 10.75, 常山股份, (* 振荡)
000159, 06.11, 06.49, 国际实业, (* 振荡)
000400, 15.78, 16.76, 许继电气, (* 振荡)
000409, 07.87, 08.35, 山东地矿, (* 振荡)
000410, 07.92, 08.40, *ST沈机, (* 振荡)
000416, 07.69, 08.17, 民生控股, (* 振荡)
000419, 06.50, 06.90, 通程控股, (* 振荡)
000421, 06.74, 07.16, 南京公用, (* 振荡)
000428, 04.65, 04.93, 华天酒店, (* 振荡)
000502, 10.80, 11.46, 绿景控股, (* 振荡)
000503, 24.18, 25.68, 海虹控股, (* 振荡)
000511, 05.11, 05.43, *ST烯碳, (* 振荡)
000516, 04.84, 05.14, 国际医学, (* 振荡)
000523, 09.37, 09.95, 广州浪奇, (* 振荡)
000526, 29.94, 31.80, *ST紫学, (* 振荡)
000529, 08.10, 08.60, 广弘控股, (* 振荡)
000532, 12.04, 12.78, 华金资本, (* 振荡)
000536, 05.09, 05.41, 华映科技, (* 振荡)
000537, 08.10, 08.60, 广宇发展, (* 振荡)
000539, 05.01, 05.31, 粤电力Ａ, (* 振荡)
000541, 08.59, 09.13, 佛山照明, (* 振荡)
000543, 05.35, 05.69, 皖能电力, (* 振荡)
000547, 12.18, 12.94, 航天发展, (* 振荡)
000550, 19.36, 20.56, 江铃汽车, (* 振荡)
000551, 08.57, 09.09, 创元科技, (* 振荡)
000552, 03.78, 04.02, 靖远煤电, (* 振荡)
000554, 08.87, 09.41, 泰山石油, (* 振荡)
000555, 16.23, 17.23, 神州信息, (* 振荡)
000557, 05.66, 06.00, 西部创业, (* 振荡)
000558, 06.66, 07.08, 莱茵体育, (* 振荡)
000564, 06.14, 06.52, 供销大集, (* 振荡)
000570, 07.20, 07.64, 苏常柴Ａ, (* 振荡)
000572, 04.75, 05.05, 海马汽车, (* 振荡)
000584, 13.54, 14.38, 友利控股, (* 振荡)
000587, 07.59, 08.05, 金洲慈航, (* 振荡)
000589, 05.45, 05.79, 黔轮胎Ａ, (* 振荡)
000590, 15.09, 16.03, 启迪古汉, (* 振荡)
000591, 05.58, 05.92, 太阳能, (* 振荡)
000592, 05.58, 05.92, 平潭发展, (* 振荡)
000593, 08.55, 09.07, 大通燃气, (* 振荡)
000595, 04.36, 04.62, *ST宝实, (* 振荡)
000598, 05.37, 05.71, 兴蓉环境, (* 振荡)
000599, 06.30, 06.70, 青岛双星, (* 振荡)
000603, 14.16, 15.04, 盛达矿业, (* 振荡)
000607, 07.00, 07.44, 华媒控股, (* 振荡)
000610, 10.35, 10.99, 西安旅游, (* 振荡)
000616, 04.31, 04.57, 海航投资, (* 振荡)
000619, 09.51, 10.09, 海螺型材, (* 振荡)
000620, 06.50, 06.90, 新华联, (* 振荡)
000622, 05.47, 05.81, 恒立实业, (* 振荡)
000625, 13.12, 13.94, 长安汽车, (* 振荡)
000626, 15.96, 16.94, 远大控股, (* 振荡)
000632, 05.86, 06.22, 三木集团, (* 振荡)
000633, 08.81, 09.35, 合金投资, (* 振荡)
000638, 10.81, 11.47, 万方发展, (* 振荡)
000650, 05.66, 06.00, 仁和药业, (* 振荡)
000652, 05.08, 05.40, 泰达股份, (* 振荡)
000655, 08.11, 08.61, 金岭矿业, (* 振荡)
000663, 12.46, 13.24, 永安林业, (* 振荡)
000665, 11.30, 12.00, 湖北广电, (* 振荡)
000667, 03.20, 03.40, 美好置业, (* 振荡)
000668, 16.08, 17.08, 荣丰控股, (* 振荡)
000669, 17.30, 18.36, 金鸿能源, (* 振荡)
